Year,Tempo,Duration
2003,143.251,64.9922
2000,141.78,360.95955
1975,167.336,257.61914
2007,143.143,243.59138
1994,119.897,247.11791
2004,199.028,199.26159
1991,134.221,193.43628
2007,98.401,209.84118
1990,98.037,310.54322
1975,116.486,365.24363
2003,217.13,235.72853
2010,120.016,330.39628
2007,118.077,219.84608
1999,159.848,160.31302
1995,94.073,189.64853
2007,120.234,331.31057
2004,120.129,208.40444
2002,107.329,323.36934
1999,76.693,251.21914
2004,120.2,254.98077
1982,91.806,213.49832
1987,123.788,201.74322
2005,209.695,145.3971
1992,101.779,286.69342
1998,176.269,227.49995
2006,100.012,238.602
1975,141.609,278.30812
1994,195.874,233.40363
1998,83.646,316.60363
2010,104.038,269.63546
2005,116.125,348.78649
2002,94.916,268.69506
1973,86.005,179.69587
1978,146.644,371.1473
2003,135.799,100.70159
1991,159.337,199.49669
2006,116.714,540.47302
1980,135.421,235.65016
2002,163.57,301.50485
2005,125.062,254.27546
1999,209.056,212.61016
1993,202.496,145.84118
1997,124.218,240.69179
2009,109.402,280.76363
2001,68.544,207.5424
1995,164.024,253.59628
2009,116.896,223.29424
1982,57.909,265.45587
2000,91.162,225.14893
2008,151.939,231.60118
2008,85.239,352.96608
1986,137.277,136.77669
2003,102.055,178.72934
1968,99.777,156.21179
2007,134.012,260.28363
2006,90.191,219.45424
1992,57.091,232.202
2002,112.918,239.882
2005,80.865,235.20608
1997,120.736,156.9171
1984,119.048,242.88608
2000,108.054,222.74567
1966,132.903,189.67465
2000,162.653,95.86893
2000,131.552,150.09914
2009,192.07,208.27383
1978,150.04,141.08689
1996,100.881,231.83628
2008,88.002,219.01016
1999,95.787,348.02893
1995,158.244,199.3922
1991,105.653,147.25179
2000,120.077,270.28853
2000,161.991,160.62649
1983,127.369,251.50649
2010,75.064,258.7424
2002,122.166,238.21016
1981,121.691,201.40363
1974,122.832,224.67873
2008,134.734,225.12281
2001,97.067,43.2322
2003,167.885,271.43791
1985,185.452,198.53016
2003,103.832,240.61342
1989,95.677,172.25098
1998,77.072,168.01914
1998,140.185,386.19383
1996,141.975,314.5922
2006,98.377,179.40853
2006,124.562,475.21914
2005,150.575,209.73669
1995,216.557,243.43465
1988,122.838,402.36363
2007,125.562,201.27302
2009,83.573,338.72934
2006,92.433,289.77587
2007,131.986,179.64363
1964,83.724,117.4722
2005,81.53,247.64036
1979,194.283,211.1473
2001,87.326,236.72118
1986,121.948,269.58322
2009,110.0,369.57995
1980,144.424,147.64363
2004,122.488,209.34485
2001,85.865,235.98975
2006,200.289,96.10404
2000,156.581,278.56934
2004,161.853,247.11791
2003,180.073,277.002
2005,159.9,204.59057
1993,94.705,343.43138
2009,85.401,356.04853
1995,127.601,216.21506
2008,64.958,136.98567
2005,197.722,208.16934
1977,133.6,190.74567
2006,192.417,271.64689
1982,141.816,243.06893
2004,90.086,319.92118
2003,162.442,213.89016
1998,87.679,183.09179
2007,56.886,430.94159
2003,149.492,198.47791
2004,191.406,257.14893
1991,146.008,291.082
2009,179.001,237.11302
2007,117.58,202.00444
2007,84.159,275.9571
1975,166.531,161.88036
1994,186.511,246.04689
1987,105.434,127.05914
1990,186.393,188.31628
2000,80.672,264.07138
2006,151.199,131.68281
1999,142.82,236.95628
2002,166.864,169.87383
2006,124.517,294.19057
1993,120.234,87.45751
2004,79.86,256.39138
1998,90.18,242.62485
1996,106.936,78.49751
2003,95.075,129.59302
1976,178.825,216.34567
1992,125.787,386.79465
1995,116.338,67.3171
2002,177.963,250.77506
2005,119.981,249.93914
2001,126.113,163.86567
1995,192.239,82.65098
2008,160.26,247.97995
1995,116.279,150.282
1970,98.072,243.66975
2004,161.979,199.36608
1990,66.246,201.16853
2001,86.918,236.64281
1968,126.57,1023.86893
1990,97.865,284.26404
1995,188.018,341.08036
2001,103.886,215.32689
2003,108.462,155.6371
2002,93.95,224.39138
2004,84.688,179.98322
2009,112.965,237.71383
2009,118.62,265.82159
2008,69.919,81.18812
1999,179.318,182.80444
1982,140.456,210.54649
2007,100.078,379.29751
1998,128.518,568.78975
1993,130.229,232.202
2003,126.948,162.71628
1999,135.021,246.80444
1998,124.013,274.05016
2009,163.959,182.83057
2008,208.167,44.30322
1994,91.97,253.98812
1981,122.267,311.43138
2002,98.507,277.28934
2009,111.81,267.17995
1997,109.44,171.12771
1994,110.3,175.82975
1985,163.881,266.21342
2007,126.615,227.99628
1994,112.032,143.46404
1996,196.681,187.97669
2008,134.009,205.16526
2004,129.988,501.86404
1972,165.904,229.56363
2003,113.485,255.99955
1980,120.444,247.74485
1998,82.048,226.5073
2007,178.249,132.17914
1996,94.234,225.09669
2002,85.083,392.82893
1995,111.756,513.61914
1961,112.222,212.92363
2009,159.164,217.86077
2006,97.969,207.12444
1979,103.562,338.02404
2007,90.098,228.64934
2009,148.077,163.10812
2009,120.103,256.73098
1989,76.354,61.83138
1970,126.202,177.50159
2006,91.087,152.0322
2008,88.011,238.52363
1999,124.915,269.34812
1994,35.351,63.63383
2006,124.043,211.90485
2006,127.999,589.87057
2005,61.117,218.22649
1996,107.537,176.97914
2001,205.204,223.73832
2004,123.975,222.24934
1991,98.988,175.41179
2000,156.758,209.05751
2006,121.982,425.19465
1983,81.623,173.45261
1998,95.997,248.2673
1976,121.915,38.3473
1992,119.423,278.12526
2004,164.041,237.19138
2003,99.077,188.94322
1999,123.829,297.45587
1982,106.927,296.54159
1992,92.331,384.60036
2006,143.01,299.49342
1985,90.131,232.98567
2006,197.631,174.28853
1963,99.312,128.26077
1995,111.532,282.33098
1970,209.955,193.12281
2005,104.08,151.43138
2002,80.062,364.72118
2006,106.023,221.98812
2006,128.018,191.81669
2010,153.713,188.26404
2002,172.909,262.79138
1987,117.535,190.17098
1982,107.965,264.41098
2000,85.811,219.402
2009,106.01,229.72036
2007,143.748,265.09016
1992,89.919,252.682
2005,180.02,266.78812
2010,56.184,256.39138
2005,128.319,535.69261
2006,99.381,228.38812
1985,143.29,242.31138
2003,80.975,277.55057
1987,166.09,167.78404
1993,232.709,318.61506
1935,78.498,188.26404
2005,125.971,193.69751
2004,104.115,172.14649
2005,90.356,198.05995
1982,182.721,335.09832
2004,133.325,317.46567
2003,92.966,103.00036
2010,87.553,234.26567
1989,115.106,329.69098
1999,85.319,183.30077
2004,107.55,246.17751
1999,85.548,229.56363
2005,88.55,282.20036
1965,85.193,190.27546
2008,89.958,248.05832
1999,192.476,422.73914
2000,95.066,211.01669
2003,143.932,226.92526
2000,194.238,325.17179
1995,105.453,163.18649
1995,154.548,280.11057
1999,115.686,144.71791
2008,113.386,217.80853
2006,227.302,271.22893
2010,95.035,214.30812
2006,130.84,431.72526
2006,112.734,264.01914
1998,157.111,188.65587
2008,145.179,159.65995
2009,144.835,80.61342
2009,135.016,186.09587
1988,111.865,267.33669
2009,89.665,233.79546
1993,58.69,173.89669
2003,95.779,274.1024
2003,134.017,237.53098
2001,96.087,260.96281
2008,150.071,252.13342
2003,137.795,139.17995
1999,76.799,295.31383
1992,95.074,349.20444
2001,71.084,247.32689
2005,83.277,169.482
2005,150.582,368.63955
2004,104.031,172.61669
2005,164.025,217.62567
2004,110.064,85.96853
2006,100.175,207.20281
2003,127.926,251.76771
1993,152.468,243.17342
1993,103.971,116.1922
2009,178.299,263.52281
2008,160.033,268.2771
2002,110.589,118.30812
2006,122.956,395.85914
2000,146.817,150.49098
1992,125.03,385.01832
2007,94.72,348.52526
1983,200.52,199.10485
1995,111.125,625.57995
1999,98.763,382.51057
1989,99.961,374.96118
2002,95.648,220.55138
2000,140.823,190.95465
1997,127.221,189.33506
2010,100.029,231.36608
2007,160.212,368.16934
2002,124.845,302.00118
1997,87.965,208.29995
2000,123.018,71.05261
1982,93.703,73.09016
1965,159.418,129.90649
2001,179.486,224.522
2007,165.908,509.49179
2001,146.184,228.80608
2006,112.767,257.27955
2005,183.956,177.03138
1992,86.429,306.72934
2005,114.017,214.69995
2003,155.889,336.92689
2005,142.953,248.24118
2002,102.143,261.61587
2000,100.006,123.61098
2006,79.935,282.04363
1997,119.99,220.05506
2006,81.882,174.49751
2006,132.197,200.51546
1991,124.089,172.61669
1977,104.775,263.75791
2003,134.982,228.96281
2010,147.944,216.08444
1999,97.748,293.66812
2000,86.826,44.59057
1993,101.87,84.74077
2001,124.448,265.7171
2005,96.002,207.62077
1994,200.876,271.25506
2006,150.13,214.04689
2004,105.061,190.87628
2005,118.721,139.2322
1973,70.535,498.33751
2006,88.457,186.09587
2005,206.978,304.71791
2003,85.103,276.74077
1974,97.701,249.83465
1997,110.326,353.69751
2009,157.944,223.29424
1999,99.839,189.85751
2008,142.001,235.20608
2008,116.897,308.76689
2006,87.447,226.58567
2009,144.398,225.48853
2006,61.587,205.92281
1996,201.269,216.81587
1993,97.292,263.88853
2003,121.837,244.76689
1985,168.932,308.45342
2008,171.99,345.5473
2009,116.915,195.18649
2003,92.043,268.90404
1997,114.512,189.93587
2003,55.619,130.76853
1990,135.011,329.45587
2008,92.645,154.30485
1940,96.002,159.00689
1976,101.626,159.81669
1990,131.813,221.43955
2000,107.969,196.80608
2005,120.539,189.09995
1992,143.257,142.73261
1985,99.948,259.97016
2007,150.314,107.98975
1996,133.057,287.39873
2008,115.02,301.16526
1982,144.104,184.05832
2000,104.204,236.48608
1996,133.05,125.28281
1992,157.968,210.75546
2003,106.065,99.00363
1992,142.26,260.51873
2001,176.83,231.49669
1994,97.007,266.29179
1985,112.48,170.89261
2006,170.041,347.79383
1992,108.616,241.52771
2004,142.121,216.5024
2008,126.182,270.13179
2003,148.045,164.54485
1995,107.709,329.01179
1997,228.637,99.49995
1974,154.763,344.45016
2004,139.482,238.54975
1970,150.569,145.05751
2009,151.992,239.90812
1956,103.859,170.68363
2009,130.692,202.91873
1988,149.767,151.92771
2007,122.653,128.54812
1964,159.437,130.95138
1966,111.722,198.76526
1979,94.423,241.8673
1997,93.352,84.47955
1984,139.487,224.57424
2000,105.976,164.33587
2001,93.328,294.13832
2008,160.022,225.54077
1975,126.729,285.1522
2004,123.847,343.562
1988,129.846,229.642
2004,242.7,125.77914
1994,164.069,180.81914
2006,73.314,150.282
2001,102.643,236.43383
2009,60.404,70.05995
2001,101.684,224.07791
2005,149.895,225.25342
2005,98.638,259.02975
2007,130.48,136.17587
2003,85.466,98.89914
2007,239.407,229.79873
1972,104.796,203.31057
1998,122.895,283.74159
1996,67.137,218.40934
2007,123.004,273.34485
1973,111.011,579.44771
1986,105.131,354.35057
2004,133.343,327.47057
2004,99.958,298.89261
1991,70.746,187.03628
1986,113.142,355.73506
1988,149.981,184.78975
1969,96.645,222.14485
2000,150.117,302.36689
1986,125.038,424.22812
1981,130.372,242.20689
1926,101.676,175.15057
1998,105.919,255.39873
1999,156.507,258.89914
1975,108.241,238.10567
1995,123.448,366.70649
2009,80.505,197.85098
1987,146.01,263.70567
2008,153.058,212.24444
1997,131.248,153.44281
2005,130.495,218.64444
2008,167.018,72.4371
2005,88.053,126.17098
2005,185.012,223.76444
2003,105.981,336.32608
2005,148.0,219.37587
1993,89.921,346.5922
2000,178.142,188.21179
2003,208.002,233.27302
1990,90.011,251.61098
1988,140.638,119.64036
2006,110.016,209.05751
2009,146.141,188.55138
2000,96.57,213.78567
1988,81.982,207.72526
2008,119.612,214.9873
1997,153.785,209.00526
1990,114.088,196.57098
1996,165.81,347.53261
1992,180.469,291.16036
1990,107.373,220.83873
2002,154.24,441.88689
1994,124.283,128.1824
1993,67.56,182.49098
2009,90.845,192.86159
2007,108.888,145.08363
1992,98.406,316.76036
2000,126.154,146.46812
2001,157.992,91.32363
2008,147.99,230.5824
2004,144.721,195.65669
2004,98.485,255.76444
2005,137.008,295.67955
1983,143.606,196.49261
1995,135.985,225.33179
2006,124.826,175.38567
1994,160.138,196.10077
2000,131.458,265.24689
2005,84.913,198.26893
1982,153.264,266.05669
2007,58.165,183.97995
2004,139.991,389.61587
1971,175.711,185.86077
2002,179.081,154.30485
2000,120.36,645.38077
1998,102.841,21.39383
1993,165.168,237.16526
1999,136.957,237.94893
2005,124.995,232.38485
2002,130.281,336.84853
1967,109.516,157.43955
2004,112.897,193.38404
2002,96.598,569.20771
2010,95.863,316.55138
1971,193.426,207.20281
2008,40.027,206.99383
2008,177.551,135.23546
1926,100.329,178.38975
2002,123.006,133.98159
2002,124.693,226.2722
2009,164.946,311.11791
2002,130.28,216.63302
2005,124.998,258.89914
2005,166.03,334.75873
2010,108.153,251.79383
2003,80.521,233.58649
1993,110.706,243.17342
2004,144.002,187.76771
2004,161.739,231.94077
1993,120.172,245.73342
2000,129.237,197.38077
1983,113.096,191.60771
1993,195.824,203.65016
2009,89.965,379.32363
2001,150.573,205.11302
2001,124.019,202.57914
2006,100.552,185.18159
1993,104.0,180.32281
2009,120.148,154.95791
2008,258.677,549.3024
1998,103.801,144.14322
1998,95.752,230.50404
1964,106.671,182.83057
1999,71.707,144.01261
2006,99.993,328.14975
2007,165.552,253.09995
2005,94.853,184.52853
2004,150.958,237.92281
2008,139.009,165.40689
2006,208.567,171.67628
1967,107.597,166.05995
2006,131.612,162.79465
2004,105.837,281.70404
1987,165.621,250.01751
2009,91.988,259.91791
2004,142.666,68.49261
2006,118.167,179.46077
1991,44.816,162.06322
2004,131.85,423.70567
2005,85.506,179.61751
1968,71.077,297.03791
2005,96.179,230.47791
2007,135.733,255.16363
2009,183.048,196.23138
1956,120.423,183.50975
1990,109.062,222.14485
1991,102.399,223.39873
1993,93.77,153.67791
2002,102.739,422.55628
2009,166.409,218.48771
2005,75.487,304.22159
1967,154.246,108.14649
2006,173.945,299.72853
2004,123.044,213.55057
2006,94.31,282.38322
2003,155.08,190.74567
2002,147.97,223.29424
1997,139.186,169.89995
2002,87.872,158.32771
1980,137.804,300.14649
1993,135.151,231.60118
2002,88.889,155.61098
2006,128.007,377.62567
2001,97.683,295.75791
1959,91.493,153.70404
2005,132.946,281.0771
2001,140.407,235.02322
1986,187.176,183.90159
1995,115.671,192.23465
1989,85.155,259.36934
2000,115.014,327.88853
1977,149.629,393.61261
2008,126.428,261.43302
2006,210.253,183.35302
1979,118.02,154.53995
2004,183.94,384.54812
2005,85.744,237.00853
2008,94.996,259.02975
2007,85.325,333.89669
2002,131.915,232.202
2005,165.142,156.05506
1991,135.314,298.57914
2001,128.45,828.05506
2003,169.333,156.02893
2007,119.831,203.15383
2007,134.056,309.18485
2001,71.952,284.00281
2008,120.381,123.24526
2002,156.202,187.76771
1999,160.67,207.98649
2001,171.743,115.82649
2004,128.407,266.94485
2007,234.334,191.92118
1968,93.773,142.36689
1997,142.893,235.65016
2002,100.017,415.50322
1994,143.267,266.34404
1990,109.993,258.2722
1972,153.802,170.29179
2003,164.33,312.99873
2004,100.922,193.95873
2003,106.019,240.50893
2006,133.297,263.41832
1993,125.309,146.72934
2002,195.208,7.13098
2008,94.648,343.35302
2003,103.003,212.50567
2007,143.239,330.78812
2000,122.831,249.93914
2004,223.617,308.76689
2007,144.412,231.33995
2007,151.8,203.2322
1998,98.428,415.4771
2007,89.658,196.33587
1982,85.776,183.01342
2001,162.025,260.44036
2005,152.785,160.31302
2003,166.002,195.91791
2002,133.812,215.01342
1978,162.618,243.98322
1974,117.001,188.49914
2005,103.142,183.74485
1987,94.499,282.04363
2003,144.017,185.10322
2004,170.94,161.01832
2006,130.052,276.13995
2004,124.985,150.7522
2002,134.48,164.98893
2003,124.754,401.65832
1994,79.744,251.29751
1999,127.585,340.4273
2005,150.082,214.54322
1987,112.566,362.50077
1995,150.014,338.36363
2007,121.797,173.13914
2003,182.977,201.58649
1988,151.255,242.6771
2001,104.972,204.79955
1997,131.198,157.20444
2000,131.4,215.87546
2004,93.104,69.642
2004,121.549,128.33914
2004,147.745,223.39873
2002,139.99,236.95628
2001,141.185,187.53261
1996,91.302,267.57179
2008,131.0,190.9024
1997,95.138,314.122
2000,118.023,252.47302
1996,167.553,284.1073
1991,146.474,162.35057
2002,92.649,255.63383
2005,122.002,221.41342
1994,103.54,52.32281
2008,128.006,289.04444
2007,129.993,316.21179
2009,162.487,262.94812
1981,126.513,184.34567
1980,156.803,153.49506
1978,140.172,191.55546
1969,231.089,220.78649
2007,101.006,462.07955
1995,83.497,600.37179
2008,109.991,267.25832
2002,129.909,266.03057
2003,196.04,237.50485
1982,141.508,231.00036
2004,184.456,157.02159
1959,179.311,148.79302
1990,185.583,173.68771
2008,130.031,209.00526
1976,149.435,194.61179
1994,128.713,260.72771
2008,140.0,311.14404
2009,96.941,239.35955
2000,112.053,105.35138
1999,82.763,277.21098
2006,130.008,206.75873
1984,92.686,199.94077
1983,157.614,211.53914
2006,91.371,331.36281
2007,177.362,263.83628
1995,159.798,205.29587
2003,80.891,178.72934
2006,105.019,159.29424
2008,151.051,233.32526
2002,83.574,65.61914
2008,110.1,236.35546
1996,116.01,301.13914
1990,118.427,276.6624
1995,122.425,234.10893
2004,106.565,158.82404
2002,156.179,117.02812
1965,95.434,162.71628
2008,237.831,215.64036
1982,146.036,204.93016
2000,178.339,203.59791
2008,138.471,170.84036
1977,114.831,501.2371
2005,136.82,269.34812
2006,179.547,398.602
2009,116.957,277.83791
2002,124.023,272.95302
2003,91.231,241.84118
1999,200.265,196.91057
1983,87.056,174.96771
2006,84.157,276.21832
2003,155.524,123.8722
2001,119.955,312.45016
1997,202.65,111.22893
1967,123.381,172.72118
1993,206.376,251.21914
2005,111.253,234.05669
2001,171.924,183.53587
2004,67.458,132.64934
1969,122.826,189.85751
2001,145.717,362.34404
1972,90.089,236.69506
2005,111.852,144.74404
1968,125.028,174.10567
2009,137.951,233.66485
2001,189.997,194.32444
1992,85.472,141.66159
2006,87.392,92.00281
1974,137.549,180.87138
2005,167.011,210.25914
1985,134.258,307.22567
1992,107.718,155.53261
2001,213.718,427.07546
1989,88.505,223.97342
1997,140.144,170.9971
2006,80.002,247.11791
2007,148.363,270.44526
1971,148.627,263.65342
1992,120.716,200.6722
2008,103.465,200.51546
2004,206.936,252.08118
2001,151.746,281.12934
1995,90.703,241.8673
2005,93.847,165.74649
2008,155.038,275.3824
2004,148.877,258.92526
2004,104.0,230.24281
1991,149.01,285.02159
2008,138.387,291.42159
2005,223.323,337.76281
1996,81.829,163.52608
1967,121.371,135.18322
2001,98.185,215.2224
1977,76.738,201.45587
2005,89.803,177.78893
2004,108.013,173.60934
1988,109.205,243.25179
2008,136.7,243.61751
2001,161.919,735.60771
2000,152.077,274.1024
2005,131.074,160.62649
2003,160.655,240.48281
1999,93.317,213.62893
1958,180.054,120.76363
2008,119.969,234.81424
2006,66.275,130.45506
2008,117.949,301.45261
2000,91.632,151.58812
2010,142.212,243.25179
2004,162.016,272.95302
2001,149.234,293.38077
1990,174.395,206.18404
1996,95.192,215.27465
1998,128.48,267.31057
2006,123.033,267.78077
2003,93.507,164.20526
2010,86.104,228.91057
1983,89.095,300.14649
2005,140.003,223.81669
2009,82.124,287.08526
2001,98.011,190.82404
1994,158.569,229.53751
2001,65.941,295.60118
2003,74.481,279.90159
2000,184.15,232.14975
2002,104.013,237.34812
1973,127.749,392.85506
2009,114.638,124.13342
2002,164.049,270.70649
2006,103.177,322.11546
1982,99.352,182.41261
2006,117.495,232.28036
1991,150.59,169.22077
1967,102.151,128.96608
1996,102.006,179.93098
2009,146.976,237.08689
1980,151.123,157.75302
1983,132.159,208.66567
1982,128.646,223.45098
2003,137.614,223.37261
2008,170.61,251.92444
1997,92.32,294.76526
2004,91.988,199.47057
1977,203.944,140.77342
1995,131.568,301.21751
1990,118.776,137.06404
2006,119.947,206.57587
1998,161.191,259.23873
2009,168.0,291.97016
1999,98.987,190.74567
2000,121.739,230.3473
2009,127.969,223.89506
1979,131.564,253.02159
2003,95.103,258.76853
1970,134.804,384.7571
1975,61.305,237.53098
1998,137.953,264.22812
1986,95.866,186.3571
1993,123.755,267.2322
1991,137.937,243.9571
2001,119.901,365.60934
2009,157.696,64.65261
2008,141.223,318.09261
1982,153.833,340.11383
2007,169.654,69.90322
2006,189.294,212.79302
2005,160.589,283.48036
1993,121.884,652.40771
1996,90.438,331.04934
1970,109.474,212.13995
2003,115.584,217.62567
2003,167.677,274.25914
2004,118.241,384.70485
2001,107.601,196.88444
2007,94.987,213.26322
1985,175.945,154.8273
1959,95.389,148.06159
1996,97.036,311.19628
1967,124.508,147.33016
2001,87.327,263.31383
1998,115.304,239.20281
2007,141.872,210.31138
2001,198.855,282.20036
1999,202.358,149.62893
2001,130.867,217.59955
1985,136.32,285.98812
2008,138.207,57.18159
1990,87.679,300.77342
1967,167.832,260.12689
2010,121.983,232.6722
2001,128.444,250.06975
1993,69.573,303.46404
2008,196.022,281.18159
2006,196.429,333.19138
1988,123.401,399.04608
2001,66.41,399.98649
2008,120.232,71.88853
1971,171.944,381.30893
1996,90.998,252.99546
1993,66.932,122.72281
2000,152.343,152.92036
2001,101.998,202.70975
2006,90.463,117.18485
1989,113.838,283.29751
2001,156.021,33.09669
2001,117.362,289.38404
2009,86.991,214.83057
1993,110.828,242.12853
2000,219.569,17.73669
2006,124.894,82.31138
2007,162.019,269.71383
2002,195.317,147.51302
2000,187.958,266.05669
2004,140.052,190.79791
1999,133.125,221.77914
1979,141.004,227.57832
2005,60.276,31.37261
1995,161.071,141.19138
2008,98.388,23.87546
1995,171.693,215.24853
1992,116.815,276.71465
2003,81.689,201.22077
2003,140.017,202.10893
2001,110.411,188.65587
1974,154.038,211.66975
1998,99.701,162.45506
1998,131.642,519.13098
2005,114.072,247.01342
2000,94.653,225.48853
2007,84.186,198.3473
1974,90.719,240.97914
2008,106.187,451.29098
1970,96.474,155.16689
2009,146.64,192.1824
2004,131.991,240.40444
2005,89.984,146.1024
1976,123.438,209.13587
2005,113.447,551.91465
1967,134.021,147.69587
2002,143.699,232.07138
2005,149.056,176.32608
1999,137.954,218.40934
2002,97.054,220.78649
2006,190.035,210.93832
2005,135.706,225.04444
2008,101.664,180.89751
1967,174.23,238.94159
1996,112.613,176.43057
2007,126.294,210.49424
2006,186.44,217.57342
1996,226.146,123.402
1982,147.087,295.13098
2001,153.474,241.24036
1999,107.669,166.24281
2007,163.604,206.8371
1993,152.942,175.25506
1972,117.634,188.1073
1982,156.414,229.51138
2001,85.321,443.37587
2004,167.935,208.16934
2000,121.47,121.73016
2005,87.527,398.54975
1992,100.404,223.26812
2010,124.043,393.84771
1999,169.193,246.69995
1997,96.703,175.41179
1970,134.616,304.45669
2003,93.355,208.92689
2005,189.782,160.46975
2006,88.024,222.32771
2007,163.393,241.50159
1993,70.759,202.05669
2005,132.888,350.64118
1990,151.752,197.69424
2006,129.962,279.53587
2007,190.01,302.49751
2002,139.629,229.53751
1985,120.72,302.28853
2003,189.859,210.18077
2006,72.685,47.46404
2005,112.006,183.48363
1998,61.593,260.17914
2007,133.994,208.09098
2005,183.513,165.19791
2008,244.268,81.71057
2006,66.366,372.76689
2010,117.007,295.49669
2005,86.366,176.40444
2007,166.029,262.45179
1996,196.201,160.49587
1999,169.663,254.53669
1980,209.581,291.02975
2005,123.944,213.55057
2000,89.296,289.12281
2000,112.051,213.7073
1991,121.615,221.93587
1984,157.996,305.94567
1990,82.556,77.60934
1994,118.175,315.03628
1995,162.909,200.07138
1980,116.044,217.25995
2002,164.216,70.03383
1997,94.223,348.21179
2010,152.887,239.0722
2001,95.932,228.44036
1993,58.387,368.1171
2008,129.991,273.52771
1999,161.868,295.33995
2002,101.786,199.94077
1997,116.257,137.29914
1989,150.95,171.62404
1997,114.313,357.642
1991,125.692,198.00771
2000,169.131,265.29914
2003,87.618,310.80444
2001,100.002,208.50893
2003,138.54,128.62649
2007,127.434,208.40444
2008,162.329,341.41995
2002,130.026,333.87057
2007,178.518,203.54567
2004,100.078,210.54649
1992,167.753,344.05832
2002,178.531,261.17179
2007,123.382,236.87791
1996,111.829,191.39873
1991,174.059,317.83138
1997,109.253,286.30159
1980,106.507,348.60363
2004,132.998,262.21669
1993,115.763,111.49016
1999,128.578,225.72363
2003,138.657,327.1571
1987,134.188,445.17832
1999,101.994,207.77751
1998,118.606,315.08853
2005,122.061,166.84363
1999,137.953,301.50485
1984,129.233,232.48934
1993,97.812,198.63465
2005,208.299,217.25995
1992,106.153,196.25751
2002,84.797,249.18159
2007,165.171,264.59383
2001,198.201,108.12036
2008,179.629,218.80118
1995,63.263,150.56934
1969,98.733,151.09179
1994,165.469,199.75791
2003,157.177,179.09506
1991,107.022,397.5571
2006,87.468,277.55057
2008,127.999,277.99465
2005,93.033,147.43465
2004,105.902,120.65914
2006,131.639,153.23383
2008,136.981,441.99138
2002,101.241,147.64363
1996,111.223,201.24689
1993,139.905,329.35138
1994,87.982,478.45832
1995,88.58,193.90649
1995,137.296,220.26404
1999,151.528,245.81179
2009,111.629,204.06812
1977,105.539,231.1571
2009,111.997,328.48934
1998,86.805,244.4273
2004,145.185,292.57098
2002,85.816,336.09098
1990,153.974,207.41179
2003,120.944,165.3024
2004,70.296,136.202
2006,124.996,166.21669
2006,127.995,405.10649
1972,164.359,194.40281
2008,101.306,119.40526
1998,141.705,207.80363
1997,141.257,184.99873
2009,201.494,256.1824
2004,89.013,225.90649
2002,114.929,206.44526
1996,106.821,414.24934
2008,160.109,214.33424
1959,81.832,151.09179
2006,179.976,353.69751
2006,57.639,288.49587
2001,185.498,210.07628
1992,146.826,406.85669
2006,174.468,222.9024
2005,124.006,331.88526
1987,95.425,387.16036
1976,101.971,276.45342
1997,161.737,86.88281
2002,131.487,91.21914
1991,80.16,187.16689
1998,186.12,484.10077
2001,107.411,154.06975
1991,114.047,177.81506
1988,137.23,250.53995
1979,237.466,411.92444
1993,150.112,215.09179
1996,106.552,315.14077
2007,75.452,157.36118
2002,100.532,225.67138
2003,138.504,263.83628
2000,121.923,172.09424
1999,56.703,265.24689
1987,134.929,216.86812
1997,140.823,153.57342
1986,93.301,166.3473
2000,87.844,148.29669
1999,130.402,405.41995
2010,120.072,280.08444
1988,132.167,193.56689
1992,122.483,332.06812
1988,127.597,207.62077
1972,124.714,159.60771
2002,145.999,181.52444
1993,152.084,339.80036
1958,136.749,128.93995
2000,187.401,215.43138
2003,92.099,229.61587
2002,79.091,124.83873
1963,116.764,132.33587
2000,147.602,207.09832
2004,126.992,266.1873
2000,89.672,232.12363
1994,121.852,157.93587
1997,161.804,201.42975
1989,142.963,136.12363
2001,191.548,174.91546
2009,159.886,277.75955
2008,163.99,238.23628
1970,106.145,145.00526
1986,106.002,142.65424
2008,141.961,169.09016
2001,160.267,108.2771
1977,149.423,575.58159
2008,149.765,238.21016
2006,129.986,223.52934
1999,40.384,181.86404
2000,204.304,196.362
1991,116.239,274.70322
1992,126.1,280.65914
2004,118.099,338.75546
1988,102.117,146.28526
2007,148.684,320.15628
2008,241.818,236.19873
2003,95.543,203.54567
2007,147.91,264.6722
1997,95.929,301.19138
1979,127.463,200.9073
2009,121.687,216.58077
2009,96.002,199.83628
2005,90.645,173.08689
1993,175.954,198.42567
2005,123.998,240.71791
1997,159.134,229.45914
2003,95.953,237.19138
1992,101.871,237.92281
1999,151.184,92.18567
2004,77.006,174.23628
2003,112.486,266.47465
1995,130.201,232.4371
2006,88.644,465.6322
2007,60.15,370.85995
2004,97.594,217.88689
1984,196.196,228.8322
2006,234.361,230.24281
1994,109.965,273.13587
1984,99.237,303.75138
2003,73.11,160.93995
2001,163.567,183.19628
2005,145.93,487.33995
2003,145.971,95.9473
1994,74.894,168.72444
2005,133.193,304.14322
1994,111.682,277.21098
2007,90.291,224.41751
2001,195.995,280.2673
2005,98.927,313.15546
1985,207.238,133.25016
1990,206.941,174.23628
1963,95.264,108.19873
2000,132.358,112.90077
2008,136.478,191.21587
2005,87.467,311.19628
2005,104.284,138.86649
1981,94.838,142.23628
2007,88.344,346.51383
2007,160.089,243.17342
